host_id,title,description,address,lat,lng,bathroom_count,bed_count,bedroom_count,header_count_capacity,cleaning_fee,daily_price,lodging_tax_ratio,sale_ratio,service_fee,rating_star_score,review_count
1018,김노김 멘션,Sunt sequi tempore magnam ab rerum. Earum ab eos enim delectus ut. Voluptatibus expedita quo fuga quia.,울산광역시 은평구 논현47거리,36.6009,126.665,1,4,4,7,5200,24785,10,9,3500,1.35,216
963,최박 호텔,"Voluptate repellat similique voluptate. Perferendis nam impedit doloremque.
Officiis deleniti ab. Nobis odio veritatis itaque quae.",세종특별자치시 동구 서초중앙길,36.6009,126.665,1,2,2,4,5000,155146,10,5,3500,2.64,221
552,박주권 민박,Vero tempora occaecati dignissimos sint. Eos veritatis magnam dolor. Delectus labore officia quaerat quo id.,대구광역시 중랑구 오금길 (승현이면),34.8825,128.62667,2,2,1,4,7000,396051,10,5,2300,3.37,29
1905,이김강 호텔,Nihil quae corporis sed inventore. Voluptatem labore deserunt cum corrupti unde eos.,부산광역시 성동구 역삼길,34.8825,128.62667,3,4,1,5,8300,19865,10,6,3200,1.22,328
1670,주식회사 이박이 한옥,"Quam blanditiis ab dolorum necessitatibus illo est. Itaque rem eligendi maiores velit rem.
Harum odit aperiam suscipit at. Architecto amet neque accusantium. Architecto hic ratione.",충청남도 진천군 학동9거리,37.1759,128.9889,3,2,1,6,2000,13353,10,5,800,4.63,291
1045,주식회사 허 아파트,Voluptas provident maxime at ab necessitatibus. Nesciunt quo sapiente ab.,제주특별자치도 증평군 잠실397거리 (채원김리),37.1759,128.9889,3,3,5,2,6400,194112,10,8,3800,1.35,78
791,유한회사 박양이 게스트하우스,"Distinctio natus deserunt iure. At voluptas tempora quas vel.
Dolorum in voluptatibus qui consequatur molestiae iure. Nesciunt reiciendis ab quam voluptates non.",전라북도 청주시 상당구 강남대로,37.65639,126.835,1,5,4,5,5000,20333,10,9,2200,3.96,82
488,최이김 한옥,"Omnis natus ad ratione illo nostrum aut. Vero laborum ipsam incidunt assumenda esse excepturi.
Magni maiores excepturi dolore. Vel consectetur soluta nisi. Laborum odit ab laborum unde.",전라남도 보은군 오금78길 (영진박홍마을),36.6009,126.665,3,2,5,4,6200,261599,10,8,900,1.33,89
1827,(유) 유김이 멘션,"Unde molestiae error sapiente officiis enim.
Laboriosam necessitatibus soluta nihil. Quos quaerat porro et officiis. Dolorem earum vel perspiciatis.",부산광역시 동작구 영동대길 (지혜진홍읍),36.6009,126.665,1,3,2,4,4300,277333,10,5,2800,2.66,412
1010,김고 한옥,"Voluptas dolorum delectus.
Commodi officia qui nulla laborum blanditiis. Ratione consequatur modi deleniti ex veniam. Laborum nemo odio eaque ab.",제주특별자치도 예산군 석촌호수3가,36.6009,126.665,2,3,1,8,7400,319338,10,6,600,4.46,172
1372,김이윤 모텔,"Laborum occaecati cum dolor eum. Dicta rem quo impedit. Esse doloribus rem.
Soluta magnam quae odio. Aliquam sequi totam laudantium assumenda ex harum consequuntur.",전라북도 파주시 개포길 (경자김면),36.6009,126.665,2,3,5,6,8300,168715,10,10,500,3.09,238
80,박김 도미토리,Odio doloribus amet voluptates. Illo provident voluptas officiis consectetur iure.,대전광역시 강동구 삼성694가 (정순이송면),36.82167,128.63083,3,3,2,9,4800,330284,10,2,900,4.37,334
1712,안문류 민박,"Voluptas nihil sunt incidunt velit sint. Sint distinctio placeat.
Possimus unde accusantium odio recusandae nihil. Quaerat ipsum ullam quasi aspernatur.",인천광역시 성동구 가락333로 (건우김리),36.6009,126.665,3,1,3,5,7800,695419,10,10,3000,4.05,458
829,김안박 멘션,"Dolorum alias quaerat odit ipsa. Culpa aperiam vero unde possimus tempora. Excepturi eum sequi qui.
Nobis repellendus temporibus corporis.",서울특별시 남구 봉은사거리,36.20389,127.08472,2,4,1,5,5600,5119,10,1,3600,1.62,250
1270,김백한 민박,Veniam praesentium reiciendis nobis. Non necessitatibus ad provident in.,부산광역시 동작구 개포길,34.8825,128.62667,3,1,4,10,5700,424374,10,10,1300,2.88,69
838,신박 아파트,Omnis veritatis eligendi quod totam. Aliquid alias nihil nam assumenda enim cupiditate. Vitae impedit delectus placeat praesentium velit.,충청남도 가평군 압구정8거리 (정수안읍),36.6009,126.665,2,4,1,6,5500,96307,10,7,4200,3.79,97
222,서김 민박,Omnis optio quam esse provident facilis cum. Non accusantium ex consequuntur architecto molestias qui. Vitae provident tempora quibusdam dignissimos ex.,전라남도 가평군 선릉길,37.1759,128.9889,1,1,5,6,6300,99149,10,3,4000,2.37,212
894,이김 도미토리,"Earum earum voluptate possimus delectus.
Quo deserunt fugit cumque provident eius. Cupiditate omnis expedita incidunt nam cum perferendis.",강원도 수원시 장안구 양재천가,37.65639,126.835,2,5,1,1,2400,219869,10,1,4600,4.94,82
495,김송박 아파트,"Distinctio fugiat delectus sapiente deserunt vel. Laboriosam a voluptatum facere.
Saepe provident harum tenetur voluptatum sunt est.",강원도 안산시 단원구 잠실길 (준영송면),37.65639,126.835,1,4,5,10,8500,118360,10,4,4600,3.25,381
1571,김이김 아파트,"Officiis nobis ullam suscipit culpa deserunt quos.
Dolores possimus odit suscipit. Dolorum non ut cum temporibus minima incidunt veniam.",전라북도 김포시 논현가,37.65639,126.835,2,5,5,1,3600,117760,10,1,2500,2.12,146
68,황김한 아파트,Aliquam asperiores quod voluptatibus cum. Magni quibusdam iure voluptatum voluptatem velit animi. Ipsa debitis accusantium illo labore ipsam assumenda.,대구광역시 노원구 테헤란거리,36.82167,128.63083,3,2,4,10,4800,328306,10,7,3600,4.64,244
698,지권 도미토리,"Expedita ratione accusamus. Fuga officia sunt quisquam neque culpa vitae. Reiciendis dolor rem veritatis rem tenetur et quasi.
Sint ratione voluptatum minus. Laboriosam id voluptates.",울산광역시 강동구 서초중앙가 (현우김박면),36.20389,127.08472,1,4,2,5,1900,459545,10,7,3600,2.72,33
1232,권최김 아파트,"Consequuntur soluta praesentium et. Suscipit earum repudiandae fuga nulla. Esse ea praesentium illum odio ullam nihil vero.
Ex reiciendis maxime at fuga illum.",세종특별자치시 북구 양재천9길 (준호고동),37.65639,126.835,3,1,4,2,1000,25788,10,6,800,3.88,406
1565,김이김 모텔,"Rem ducimus dolor voluptates.
Aliquid eum ad omnis et. Ratione dolor laudantium totam veritatis.",충청북도 과천시 압구정588길 (중수손이면),36.82167,128.63083,2,5,2,8,3800,704530,10,8,4100,4.2,492
714,(주) 김 민박,Eligendi aspernatur asperiores nemo nisi enim repellendus. Eligendi dignissimos iure occaecati reprehenderit rem. Quidem fugit nostrum voluptatum consequuntur praesentium velit.,제주특별자치도 고양시 덕양구 백제고분로,37.1759,128.9889,1,1,2,10,2600,197863,10,7,4800,4.76,287
1607,나최황 게스트하우스,Commodi atque voluptas possimus sapiente. Atque quia nemo eveniet minus laboriosam sapiente. Nisi porro a vero.,경상북도 용인시 처인구 테헤란가 (성현김김리),36.6009,126.665,2,4,1,7,5100,205780,10,10,2900,4.38,390
825,김이송 멘션,Labore voluptatem ad doloremque sit tenetur. Culpa fugit libero impedit corrupti tempora.,제주특별자치도 춘천시 논현36가 (현우박김마을),36.6009,126.665,2,1,5,7,3200,205250,10,7,3900,4.59,406
1452,이신 도미토리,Assumenda dolore molestiae neque. Sunt dolores suscipit voluptatem esse repellendus.,광주광역시 강북구 선릉로 (혜진황김면),36.20389,127.08472,2,2,5,2,2000,98398,10,6,3800,2.14,361
1692,김양 아파트,Accusantium illum ad quis. Ipsam adipisci nobis provident in ipsum ea itaque. Omnis incidunt maiores repudiandae molestias.,세종특별자치시 동구 가락가 (유진장읍),34.8825,128.62667,3,5,4,5,5100,459256,10,7,1600,1.39,117
1714,(주) 서이김 멘션,"Modi neque natus.
Deleniti in facilis at. Cumque omnis est facilis dolore vitae expedita.
Iusto corrupti quidem eius accusantium labore. Aut ipsam maxime. Pariatur facilis totam magni vel.",전라북도 동해시 논현945가,36.82167,128.63083,2,5,4,3,7900,341499,10,9,5000,3.9,351
1614,주식회사 장김김 한옥,"Tempora officia reiciendis. Molestias nemo similique mollitia.
Voluptates sit labore optio. Similique necessitatibus voluptate ut eaque. Eligendi delectus deleniti necessitatibus.",강원도 고성군 도산대길 (정웅박김리),36.6009,126.665,3,2,1,3,2100,324950,10,10,800,4.13,226
1827,(유) 송 호텔,Possimus velit odit non officiis incidunt ipsam rem. Voluptatum dolores deleniti eos. Consequuntur deleniti debitis laboriosam numquam.,강원도 안산시 단원구 백제고분958길,36.82167,128.63083,1,1,3,8,7700,306837,10,8,1500,1.11,66
1138,(유) 류한김 도미토리,"Velit saepe esse numquam quisquam omnis eos.
Necessitatibus beatae ducimus distinctio molestias repudiandae nisi. Excepturi occaecati saepe ut explicabo quis magnam. Deserunt nesciunt non non.",서울특별시 북구 양재천로 (서준곽마을),36.20389,127.08472,1,2,4,9,4300,252327,10,1,1400,1.0,221
425,유한회사 이권이 한옥,"Illo quibusdam libero tempore. Nemo itaque ipsum inventore minima ipsam numquam.
Aliquam animi accusamus ipsam assumenda doloremque. Rem pariatur nihil mollitia illo totam porro.",울산광역시 중구 서초대073로 (경희윤동),37.65639,126.835,3,3,3,1,10000,97922,10,6,2600,2.75,446
296,유한회사 이 모텔,"Voluptatem nostrum libero laborum rerum magni ipsa. Totam ipsa doloribus asperiores deleniti illum similique.
Aperiam ratione nostrum. Aliquid provident quam ad quae rem debitis.",대구광역시 서초구 선릉6가 (준혁박리),37.1759,128.9889,2,4,1,2,10000,90861,10,7,4500,4.94,185
788,김류 아파트,"Enim nemo numquam minus est. Quas odit non numquam corporis quae.
Esse iste perspiciatis voluptas. Molestias distinctio neque at voluptatem inventore voluptas.",충청남도 수원시 팔달구 반포대331거리 (동현김박읍),37.65639,126.835,1,4,3,8,5500,70405,10,3,900,3.75,448
1719,한신 게스트하우스,"Quod similique dolor. Iure quod voluptatum saepe vero. Error officia quas itaque laborum aperiam soluta.
Id minima eligendi ad dolorem officiis similique. Alias repellendus asperiores reiciendis rem.",충청남도 논산시 테헤란가,36.20389,127.08472,1,5,3,3,4300,898596,10,1,1200,1.79,186
1015,박김이 도미토리,Laboriosam similique doloremque ut consequuntur. Et animi cupiditate dolorum nulla a.,충청북도 안성시 논현거리,36.82167,128.63083,1,4,2,8,3100,51732,10,4,4000,1.75,458
332,김양황 민박,"Temporibus sapiente illum nemo ea. Eligendi suscipit temporibus nulla.
Alias distinctio quisquam non deleniti harum ad. Tempore velit quibusdam autem fugiat culpa possimus.",강원도 파주시 잠실62로,36.20389,127.08472,3,2,4,6,8700,123195,10,7,2900,4.14,413
281,유한회사 김양주 모텔,"Sunt dolores quaerat sapiente.
Vero molestiae accusantium officiis unde velit. Possimus harum fuga quod praesentium quibusdam.",서울특별시 강북구 도산대길,37.65639,126.835,3,1,5,7,8600,214153,10,9,1600,3.52,167
167,주식회사 배안이 호텔,Occaecati magnam impedit eveniet tempora voluptatem deserunt maiores. Placeat vero ex pariatur vitae ipsam itaque.,부산광역시 서대문구 도산대로,37.1759,128.9889,2,2,4,4,9100,308133,10,10,2500,1.91,307
1860,(주) 이 민박,Repellat ipsam earum dolores. A nisi amet tenetur ex. Distinctio quisquam quia. Labore dicta dolorem delectus vel.,경상남도 안양시 가락길,36.82167,128.63083,2,3,2,5,9200,204311,10,7,3100,4.2,224
728,(유) 조윤김 한옥,Necessitatibus soluta doloribus perspiciatis eum laborum. Mollitia laborum asperiores repudiandae quasi alias. Amet provident corporis magni assumenda eveniet.,충청남도 청주시 서원구 삼성4거리,34.8825,128.62667,1,2,3,10,1800,60340,10,3,3000,2.96,356
1515,김고권 아파트,"Adipisci deleniti facere deleniti consectetur. Molestias officiis itaque aliquid ipsa sapiente.
Excepturi ratione ducimus officiis animi suscipit. Odio cum vitae vero quasi optio eos.",강원도 화천군 양재천6거리,36.20389,127.08472,3,2,4,1,6300,111590,10,3,600,3.93,480
1488,유한회사 권박김 모텔,Beatae perspiciatis quod cumque deleniti qui laborum. Perferendis totam porro soluta asperiores ea.,서울특별시 은평구 백제고분가,37.65639,126.835,2,3,1,5,4200,69980,10,7,1500,3.38,406
1063,성김박 도미토리,"Et eligendi placeat laboriosam. Ipsum placeat velit debitis voluptates esse.
Optio ratione dolor excepturi laudantium veniam sed. Natus architecto laudantium est unde necessitatibus.",광주광역시 관악구 선릉가,34.8825,128.62667,2,3,4,7,2400,418816,10,8,4400,2.64,361
1391,이김백 호텔,"Reiciendis similique vitae eligendi. Facilis labore at facere quas.
In rem sint expedita modi inventore nobis. Dicta atque modi quo. Est quo et similique sit.",세종특별자치시 금천구 테헤란07길 (순자이리),36.6009,126.665,2,5,2,3,8000,77007,10,9,4500,4.35,353
177,허윤김 모텔,Quam accusamus quis architecto fuga delectus modi. Molestiae amet voluptatibus expedita. Ab eaque dolore error. Magnam iusto laboriosam saepe repudiandae.,부산광역시 동구 학동1길 (채원강면),37.65639,126.835,3,3,5,2,5700,114882,10,8,1800,2.45,157
1499,배한강 모텔,"Saepe veniam reiciendis dolor velit consequuntur. Voluptatum recusandae ducimus eligendi. Veritatis molestias illum quae blanditiis.
Molestiae veritatis soluta assumenda corrupti.",충청남도 서천군 양재천길,36.20389,127.08472,3,2,2,6,6100,128538,10,1,1300,3.0,105
594,김서 도미토리,Similique quae dolores voluptas. Voluptatum dolore expedita doloribus.,전라남도 하남시 양재천길,36.20389,127.08472,1,5,5,8,1100,293041,10,9,600,3.75,427
267,(주) 최 도미토리,Voluptate dolores optio saepe. Ratione nam totam ab commodi perspiciatis.,경상북도 구리시 학동162로,37.65639,126.835,3,5,4,5,7600,158131,10,8,1000,1.04,98
1140,(유) 김 멘션,"Nostrum quaerat minima ratione iure quam nostrum. In cupiditate atque hic. Quam consectetur omnis illum assumenda.
In sequi ex a dolorem. Odio ipsam enim perspiciatis.",경기도 양양군 서초중앙0길 (예지김한동),37.65639,126.835,3,4,3,4,5300,151715,10,1,1800,3.74,493
240,유한회사 서황윤 아파트,"Quos officiis odio. Repellat saepe mollitia odit maxime quis.
Tempore assumenda itaque. Repudiandae dolorum suscipit officiis ducimus mollitia. Nobis voluptatem expedita tenetur exercitationem.",광주광역시 남구 서초중앙4거리,34.8825,128.62667,3,3,4,6,9300,155396,10,9,3500,4.07,178
121,이김강 도미토리,"Quae eum aliquid natus quam distinctio. Harum odio voluptates veritatis consequuntur aliquam quos.
Fuga nobis quod qui odio a quisquam.",경상북도 고양시 일산서구 백제고분로 (하은문류리),36.82167,128.63083,1,1,3,3,2100,656995,10,2,3100,3.82,93
359,(주) 이 아파트,Enim porro beatae ratione. Saepe adipisci qui repellendus aut repudiandae. Veritatis labore repudiandae ducimus maxime.,대구광역시 종로구 서초대8로,37.1759,128.9889,1,1,3,6,3500,26398,10,1,2300,2.39,124
729,나손 한옥,Aliquam nulla harum maiores molestias explicabo cum. Reiciendis architecto qui delectus natus. Ipsa voluptatem qui impedit laudantium nisi voluptatem est. Maiores possimus veniam quisquam.,울산광역시 종로구 논현로 (경수김동),36.20389,127.08472,1,3,5,10,4200,705698,10,10,4600,2.73,193
1268,(주) 김김최 호텔,Voluptas corporis ipsam labore dignissimos. Neque et architecto facilis doloribus cum. In sed perferendis suscipit quae fugiat.,대구광역시 성동구 역삼가,36.20389,127.08472,1,5,1,9,2200,182713,10,3,4400,3.41,247
1600,(주) 서 도미토리,"Quod veritatis a commodi quae molestias. Nesciunt quae odio occaecati adipisci.
Expedita vel molestias delectus ipsa consequuntur. Beatae labore ut.",울산광역시 서구 학동가,36.6009,126.665,3,1,1,2,1100,215400,10,6,2400,3.45,450
638,주식회사 이 호텔,"Consectetur praesentium esse temporibus. Blanditiis aperiam qui qui qui sunt molestias adipisci. Necessitatibus aliquam itaque.
Nam est quas quos delectus error.",광주광역시 용산구 가락574로 (성진한송읍),37.1759,128.9889,3,2,3,10,7300,203029,10,2,1000,1.87,60
805,유한회사 이 아파트,Explicabo maxime quae sequi laborum. Nesciunt omnis quisquam delectus corrupti laborum.,충청북도 성남시 수정구 석촌호수가,36.6009,126.665,2,2,5,6,2900,249910,10,3,3200,2.7,237
1119,박최 멘션,Dolore numquam voluptatibus. Consequuntur omnis sequi consequatur debitis. Maiores dolor dolor necessitatibus molestiae.,전라남도 양구군 강남대로,36.20389,127.08472,2,2,2,6,7900,333707,10,7,4100,3.37,385
1914,유한회사 이 한옥,Omnis minus optio. Laboriosam id delectus sequi sapiente. Architecto reiciendis tempore earum.,광주광역시 중구 삼성956가,37.1759,128.9889,3,1,1,3,4800,276934,10,3,1800,4.7,53
442,주식회사 이 도미토리,Quo delectus veritatis labore repudiandae. Voluptatibus dolorem odio. Voluptatibus neque exercitationem enim repellat nam. Explicabo odit sequi itaque iste autem.,경상남도 동해시 선릉5거리,36.6009,126.665,3,4,4,3,5100,695069,10,3,4100,4.45,155
